,molecule_chembl_id,IC50,units,units.1,smiles,pIC50
1826,CHEMBL1090,62.0,nM,nM,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,7.207608310501746
1827,CHEMBL255552,62.0,nM,uM,Cn1cnc2ccc(-c3ccc(Cl)cc3Cl)c(CN)c21,7.207608310501746
1828,CHEMBL3084823,62.0,nM,nM,N#C[C@@H]1CCCN1C(=O)CN[C@]12C[C@H]3C[C@@H](C1)C[C@](OC(=O)Nc1ccccc1)(C3)C2,7.207608310501746
1829,CHEMBL472977,62.0,nM,uM,CC(C)(CC(=O)N[C@H]1C[C@@H]1c1ccc(F)c(F)c1)NCC(=O)N1CCC[C@H]1C#N,7.207608310501746
1830,CHEMBL248837,62.0,nM,nM,N[C@H]1CN(C(=O)c2cc3ccccc3s2)C[C@H]1C(=O)N1CCCC1,7.207608310501746
1831,CHEMBL291428,63.0,nM,nM,N[C@H](C(=O)N1CCC[C@H]1B(O)O)c1ccccc1,7.200659450546418
1832,CHEMBL561263,63.0,nM,nM,CC(C)C[C@@]1(N)C[C@@H]2SC[C@@H](C#N)N2C1=O.Cl,7.200659450546418
1833,CHEMBL270365,63.0,nM,uM,Cn1cnc2ccc(-c3ccccc3Cl)c(CN)c21,7.200659450546418
1834,CHEMBL1085597,63.0,nM,uM,CCOC(=O)N1CCN(C(=O)CC(C)(C)NCC(=O)N2C[C@@H](F)C[C@H]2C#N)CC1,7.200659450546418
1835,CHEMBL369883,63.0,nM,nM,COc1cc2c(cc1OC)CN(C(=O)C[C@H](N)C(=O)N1CCC[C@H]1C#N)CC2,7.200659450546418
1836,CHEMBL3639856,63.0,nM,nM,C[C@H](NC(=O)[C@H](C)N)B(O)O,7.200659450546418
1837,CHEMBL179289,63.0,nM,nM,N#C[C@@H]1CCCN1C(=O)[C@@H](N)CC(=O)N1CCc2ccccc2C1,7.200659450546418
1838,CHEMBL3093900,63.0,nM,uM,N#Cc1cccc(C[C@H](N)C(=O)N2CCC[C@H]2C#N)c1,7.200659450546418
1839,CHEMBL323130,63.0,nM,nM,N#C[C@@H]1CCCN1C(=O)CNC1CCCCCC1,7.200659450546418
1840,CHEMBL481177,63.0,nM,nM,N#Cc1cccc(F)c1N1C[C@@H]2[C@H](C1)[C@H]2NCC(=O)N1C[C@@H](F)C[C@H]1C#N,7.200659450546418
1841,CHEMBL3644803,63.0,nM,nM,N[C@@H](CC(=O)N1CCc2c(nc(-c3ccncc3)nc2C(F)(F)F)C1)CN1C(=O)CCC(F)(F)[C@H]1O,7.200659450546418
1842,CHEMBL231090,63.0,nM,uM,N[C@H]1CN(c2cccnn2)CC[C@@H]1c1cc(F)c(F)cc1F.O=C(O)C(F)(F)F,7.200659450546418
1843,CHEMBL392552,63.0,nM,uM,CC(C)(C)NCC(=O)N1C[C@@H](F)C[C@H]1C(=O)c1noc(C(C)(C)C)n1,7.200659450546418
1844,CHEMBL237336,64.0,nM,uM,C[C@@H](c1ccc(-c2ccc(F)cc2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1,7.1938200260161125
1845,CHEMBL2147086,64.0,nM,nM,Cl.Cn1c(=O)c2c(nc(N3CCC[C@@H](N)C3)n2Cc2ccccc2)c2cc(C(=O)O)ccc21,7.1938200260161125
1846,CHEMBL1683494,64.0,nM,nM,Cl.N[C@@H](CC(=O)N1CCSC1C(=O)NCc1ccc2c(c1)OC(C(=O)O)O2)Cc1cc(F)c(F)cc1F,7.1938200260161125
1847,CHEMBL189881,64.0,nM,uM,C[C@@H](c1ccc(-c2ccc(F)cc2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,7.1938200260161125
1848,CHEMBL1683493,64.0,nM,nM,CCOC(=O)C1Oc2ccc(CNC(=O)C3SCCN3C(=O)C[C@H](N)Cc3cc(F)c(F)cc3F)cc2O1.Cl,7.1938200260161125
1849,CHEMBL473172,64.0,nM,uM,CC(C)(CC(=O)N[C@H]1C[C@@H]1c1cccc(F)c1)NCC(=O)N1CCC[C@H]1C#N,7.1938200260161125
1850,CHEMBL209191,64.0,nM,nM,CCOCC1(NCC(=O)N2[C@H](C#N)CC[C@@H]2C#N)CCCC1,7.1938200260161125
1851,CHEMBL512718,64.0,nM,nM,N[C@@H](CC(=O)NC1(c2nc3ccccc3s2)CCS(=O)(=O)CC1)Cc1ccccc1F,7.1938200260161125
1852,CHEMBL3084940,64.0,nM,nM,N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@H](NC(=O)c2cncc3ccccc23)CC1,7.1938200260161125
1853,CHEMBL3084817,64.0,nM,nM,N#C[C@@H]1CCCN1C(=O)CN[C@]12C[C@H]3C[C@@H](C1)C[C@](OC(=O)NC1CCCCC1)(C3)C2,7.1938200260161125
1854,CHEMBL431425,64.0,nM,nM,N#C[C@@H]1CCCN1C(=O)CNC1CCCCC1,7.1938200260161125
1855,CHEMBL2425071,64.0,nM,nM,N[C@H]1C[C@@H](N2Cc3cn[nH]c3C2)CO[C@@H]1c1ccccc1Cl,7.1938200260161125
1856,CHEMBL4128052,64.47,nM,nM,COc1ccc(Cn2c(=O)cc(N3CCC[C@@H](N)C3)n(Cc3cc(F)ccc3C#N)c2=O)cc1OC,7.190642329788894
1857,CHEMBL2069841,64.6,nM,nM,N[C@@H](CC(=O)N1CCN(C(=O)c2ccc(OC(F)(F)F)cc2)CC1)Cc1cc(F)c(F)cc1F,7.189767482004916
1858,CHEMBL428936,65.0,nM,nM,N[C@H]1CN(C(=O)c2cnc3ccccc3n2)C(=O)[C@H]1C(=O)N1CCCC1,7.187086643357144
1859,CHEMBL250006,65.0,nM,uM,CC1c2nc(C(F)(F)F)n(C)c2CCN1C(=O)C[C@H](N)Cc1cc(F)ccc1F,7.187086643357144
1860,CHEMBL233474,65.0,nM,nM,N[C@@H](CC(=O)N1CCn2c(nnc2-c2ccncc2)C1)Cc1cc(F)ccc1F,7.187086643357144
1861,CHEMBL1230044,65.0,nM,nM,N[C@H]1CN(C(=O)c2cnc3ccccc3n2)C[C@H]1C(=O)N1CCCC1,7.187086643357144
1862,CHEMBL1082973,65.0,nM,uM,CN(C)C(=O)O[C@H]1C[C@H]2C[C@@H](NCC(=O)N3CCC[C@H]3C#N)C[C@H]2C1.Cl,7.187086643357144
1863,CHEMBL1202081,65.1,nM,nM,COc1cccc(N2CCN(CCNCC(=O)N3CCC[C@@H]3C#N)C2=O)c1.O=C(O)C(=O)O,7.186419011431808
1864,CHEMBL4128601,65.36,nM,nM,N#Cc1ccc(F)cc1Cn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2cc(F)cc(F)c2)c1=O,7.184687956475641
1865,CHEMBL2069849,65.4,nM,nM,COc1cccc2cc(C(=O)N3CCN(C(=O)C[C@H](N)Cc4cc(F)c(F)cc4F)CC3)oc12,7.184422251675732
1866,CHEMBL562981,66.0,nM,nM,N[C@@H](CC(=O)N1CCC[C@H]1CNC(=O)c1ccncc1)Cc1ccccc1F,7.180456064458131
1867,CHEMBL257308,66.0,nM,uM,CCn1cnc2ccc(-c3ccc(Cl)cc3Cl)c(CN)c21,7.180456064458131
1868,CHEMBL2147190,66.0,nM,nM,Cl.Cn1c(=O)c2c(nc(N3CCC[C@@H](N)C3)n2Cc2ccccc2Cl)c2ccc(F)cc21,7.180456064458131
1869,CHEMBL2147193,66.0,nM,nM,COc1ccc2c3nc(N4CCC[C@@H](N)C4)n(Cc4ccccc4Cl)c3c(=O)n(C)c2c1.Cl,7.180456064458131
1870,CHEMBL3216718,66.0,nM,nM,Cc1ccc(-c2c(/C=C/C(=O)O)c(C)nc(CC(C)C)c2CN)cc1.Cl.Cl,7.180456064458131
1871,CHEMBL263137,66.0,nM,uM,COCc1nc2ccc(-c3ccccc3Cl)c(CN)c2n1C,7.180456064458131
1872,CHEMBL1084601,66.0,nM,uM,CC(C)(CC(=O)N1C2CCC1CC2)NCC(=O)N1C[C@@H](F)C[C@H]1C#N,7.180456064458131
1873,CHEMBL283368,67.0,nM,nM,N[C@H](C(=O)N1CCSC1)[C@H]1CC[C@H](NC(=O)c2ccccc2C(F)(F)F)CC1,7.173925197299173
1874,CHEMBL391929,67.0,nM,uM,CC(C)(CO)NCC(=O)N1C[C@@H](F)C[C@H]1C(=O)c1noc(C(C)(C)C)n1,7.173925197299173
1875,CHEMBL274740,67.0,nM,uM,N[C@H]1CN(c2ccc(C(F)(F)F)cn2)CC[C@@H]1c1cc(F)c(F)cc1F.O=C(O)C(F)(F)F,7.173925197299173
1876,CHEMBL3425751,67.0,nM,nM,N[C@@H](CC(=O)N1CC[C@@H]2[C@@H](CCc3nnc(C(F)(F)C(F)(F)F)n32)C1)Cc1cc(F)c(F)cc1F,7.173925197299173
1877,CHEMBL4078112,67.0,nM,nM,CCC[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1C[C@@H](NC(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)C[C@H]1C(=O)O,7.173925197299173
1878,CHEMBL475655,67.0,nM,nM,Cl.N[C@@H](CC(=O)N1CCCN(C(=O)c2cncc(C(=O)O)c2)CC1)Cc1cc(F)c(F)cc1F,7.173925197299173
1879,CHEMBL1194345,67.0,nM,nM,N[C@H]1Cn2c(nc3cnccc32)C[C@@H]1c1cc(F)c(F)cc1F,7.173925197299173
1880,CHEMBL380496,67.0,nM,uM,COc1cc(=O)n(C)cc1-c1ccc([C@H](C)[C@H](N)C(=O)N2CC[C@H](F)C2)cc1.O=C(O)C(F)(F)F,7.173925197299173
1881,CHEMBL371588,67.0,nM,uM,CN(C)NC(=O)[C@@H](c1ccc(-c2ccc(F)cc2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,7.173925197299173
1882,CHEMBL2069847,67.7,nM,nM,N[C@@H](CC(=O)N1CCN(C(=O)c2ccco2)CC1)Cc1cc(F)c(F)cc1F,7.169411331314856
1883,CHEMBL479370,68.0,nM,nM,N[C@@H](CC(=O)N1CCn2cnnc2C1)Cc1cc(F)c(F)cc1F,7.167491087293763
1884,CHEMBL1683503,68.0,nM,nM,CCOC(=O)C(C)(C)Nc1ccc(CNC(=O)C2SCCN2C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)cc1.Cl,7.167491087293763
1885,CHEMBL474959,68.0,nM,uM,CC(C)(CC(=O)N[C@H]1C[C@@H]1c1ccc(Cl)c(Cl)c1)NCC(=O)N1CCC[C@H]1C#N,7.167491087293763
1886,CHEMBL401057,68.0,nM,nM,N[C@@H](CC(=O)N1CCn2nc(-c3ccccc3)nc2C1)Cc1cc(F)c(F)cc1F,7.167491087293763
1887,CHEMBL1650437,68.0,nM,uM,CCn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O,7.167491087293763
1888,CHEMBL549913,68.0,nM,uM,N[C@H]1Cn2c(nc3ccccc32)C[C@@H]1c1cc(F)c(F)cc1F.O=C(O)C(F)(F)F,7.167491087293763
1889,CHEMBL557187,68.0,nM,nM,Cl.N[C@@H](CC(=O)N1CCn2cnnc2C1)Cc1cc(F)c(F)cc1F,7.167491087293763
1890,CHEMBL1202090,68.1,nM,nM,CC(C)(C)N1CCN(CCNCC(=O)N2CCC[C@@H]2C#N)C1=O.O=C(O)C(=O)O,7.166852888087215
1891,CHEMBL1202092,68.6,nM,nM,N#C[C@H]1CCCN1C(=O)CNCCN1CCN(C2CCCCC2)C1=O.O=C(O)C(=O)O,7.163675884293248
1892,CHEMBL233684,69.0,nM,nM,N[C@@H](CC(=O)N1CCn2c(CO)nnc2C1)Cc1cc(F)ccc1F,7.161150909262744
1893,CHEMBL3216727,69.0,nM,nM,CNC(=O)Cc1c(C)nc(CC(C)C)c(CN)c1-c1ccc(C)cc1.Cl.Cl,7.161150909262744
1894,CHEMBL195667,69.0,nM,uM,C[C@@H](c1ccc(-c2cccc(-c3nnco3)c2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,7.161150909262744
1895,CHEMBL1082708,69.0,nM,uM,N#C[C@@H]1CCCN1C(=O)CN[C@@H]1C[C@@H]2CN(C(=O)N3CCCCC3)C[C@@H]2C1,7.161150909262744
1896,CHEMBL383651,69.0,nM,uM,C[C@@H](c1ccc(-c2cc(Br)c(=O)n(C)c2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,7.161150909262744
1897,CHEMBL2159180,69.0,nM,nM,Cn1c(=O)c2c(-c3ccccc3C#N)c(CN)c(N)nc2n(C)c1=O,7.161150909262744
1898,CHEMBL451319,69.0,nM,nM,Cc1cc2ccccc2n1C[C@H](C)NCC(=O)N1CCC[C@H]1C#N,7.161150909262744
1899,CHEMBL249174,69.0,nM,nM,N[C@H]1CN(Cc2ccc(-n3cncn3)cc2)C[C@H]1C(=O)N1CCCC1,7.161150909262744
1900,CHEMBL272079,69.0,nM,nM,Cc1cc(N2CCN(C(=O)[C@@H]3CN[C@H](C(=O)N4CCCC4)C3)CC2)sn1,7.161150909262744
1901,CHEMBL231010,69.9,nM,nM,C[C@@H]1C(=O)N(CC(=O)O)CCCN1C(=O)C[C@H](N)Cc1cc(F)ccc1F,7.1555228242543185
1902,CHEMBL260543,70.0,nM,nM,C[C@H]1N[C@H](C(=O)N2CCC[C@H]2C#N)C[C@@H]1C(=O)N(C)C,7.154901959985743
1903,CHEMBL220357,70.0,nM,uM,CS(=O)(=O)c1ccc(-c2noc([C@@H](CCO)[C@H](N)C(=O)N3CC[C@H](F)C3)n2)c(Cl)c1.O=C(O)C(F)(F)F,7.154901959985743
1904,CHEMBL4066703,70.0,nM,nM,N[C@@H](CC(=O)N1CC[C@H]2[C@H](CCc3nnc(C(F)(F)F)n32)C1)Cc1cc(F)c(F)cc1F,7.154901959985743
1905,CHEMBL237569,70.0,nM,nM,N[C@H]1CN(c2cc(-c3cccc(O)c3)ncn2)C[C@@H]1c1cc(F)c(F)cc1F,7.154901959985743
1906,CHEMBL3330063,70.0,nM,uM,N#C[C@@H]1C[C@@H]2CCC[C@@H]2N1C(=O)C[C@H](N)Cc1ccccc1Cl,7.154901959985743
1907,CHEMBL63652,70.0,nM,nM,N[C@@H](Cc1ccccc1)C(=O)N1CCC[C@H]1B(O)O,7.154901959985743
1908,CHEMBL3330070,70.0,nM,uM,N#C[C@@H]1C[C@@H]2CCC[C@@H]2N1C(=O)C[C@H](N)Cc1ccc(Cl)cc1Cl,7.154901959985743
1909,CHEMBL539611,70.0,nM,nM,Cl.N[C@@H](CC(=O)N1CCCCCN1C(=O)c1ccccc1)Cc1cc(F)c(F)cc1F,7.154901959985743
1910,CHEMBL513425,70.0,nM,nM,N[C@@H](CC(=O)N1CCCCCN1C(=O)c1ccccc1)Cc1cc(F)c(F)cc1F,7.154901959985743
1911,CHEMBL469522,70.0,nM,nM,Cc1ccc2nc(C3(NC(=O)C[C@H](N)Cc4ccccc4F)CCS(=O)(=O)CC3)sc2c1,7.154901959985743
1912,CHEMBL3357767,70.0,nM,uM,CCOC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2N1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,7.154901959985743
1913,CHEMBL3357769,70.0,nM,uM,CC(=O)OC[C@@H]1C[C@@H]2CCCC[C@@H]2N1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,7.154901959985743
1914,CHEMBL3357771,70.0,nM,uM,N[C@@H](CC(=O)N1[C@H](COC(=O)C2CCC2)C[C@@H]2CCCC[C@@H]21)Cc1cc(F)c(F)cc1F,7.154901959985743
1915,CHEMBL3084822,70.0,nM,nM,CC(=O)O[C@@]12C[C@@H]3C[C@@H](C[C@](NCC(=O)N4CCC[C@H]4C#N)(C3)C1)C2,7.154901959985743
1916,CHEMBL277635,70.0,nM,nM,N[C@H](C(=O)N1CCC(F)(F)C1)[C@H]1CC[C@H](NC(=O)c2ccccc2C(F)(F)F)CC1,7.154901959985743
1917,CHEMBL1683121,70.0,nM,uM,NC(=O)[C@@H]1CCCN([C@H]2CC[C@H]([C@H](N)Cc3cc(F)ccc3F)CC2)C1,7.154901959985743
1918,CHEMBL3890161,70.42,nM,nM,N[C@H]1Cc2c(ccc3cc(N4CCOCC4)ccc23)O[C@@H]1c1cc(F)c(F)cc1F,7.1523039792658345
1919,CHEMBL1683135,71.0,nM,uM,Cc1ccc(N2CCC([C@H](N)Cc3cc(F)ccc3F)CC2)c(C)n1,7.1487416512809245
1920,CHEMBL1082997,71.0,nM,uM,CC(C)(CC(=O)N1CCCC1)NCC(=O)N1CCC[C@H]1C#N,7.1487416512809245
1921,CHEMBL190788,71.0,nM,uM,N[C@H](C(=O)N1CC[C@H](F)C1)[C@@H](C(=O)NC1CC1)c1ccc(-c2ccc(F)cc2)cc1.O=C(O)C(F)(F)F,7.1487416512809245
1922,CHEMBL558585,71.0,nM,nM,Cl.N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,7.1487416512809245
1923,CHEMBL439836,71.0,nM,uM,CS(=O)(=O)NCCS(=O)(=O)N[C@@H]1CC[C@@H]([C@H](N)C(=O)N2CCCC2)C1,7.1487416512809245
1924,CHEMBL517072,71.0,nM,nM,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,7.1487416512809245
1925,CHEMBL512895,71.0,nM,nM,C[C@@H](c1ccc(-c2ccncc2Cl)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1,7.1487416512809245
1926,CHEMBL236084,71.0,nM,nM,N[C@H]1CN(c2cc(-c3cccc(C(F)(F)F)c3)ncn2)C[C@@H]1c1cc(F)c(F)cc1F,7.1487416512809245
1927,CHEMBL248936,71.0,nM,nM,N[C@@H](CC(=O)N1CCn2nc(C3CC3)nc2C1)Cc1cc(F)c(F)cc1F,7.1487416512809245
1928,CHEMBL1683142,72.0,nM,uM,N[C@H](Cc1cc(F)ccc1F)C1CCN(c2cnc(O)nc2)CC1,7.142667503568731
1929,CHEMBL2147191,72.0,nM,nM,Cl.Cn1c(=O)c2c(nc(N3CCC[C@@H](N)C3)n2Cc2ccccc2Cl)c2ccc(-c3ccccc3)cc21,7.142667503568731
1930,CHEMBL171437,72.0,nM,uM,N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(C(=O)O)cc2)C1,7.142667503568731
1931,CHEMBL193202,72.0,nM,nM,COc1ccc2c(c1)CCN(C(=O)C[C@H](N)C(=O)N1CCC[C@H]1C#N)C2C(C)(C)C,7.142667503568731
1932,CHEMBL2147189,72.0,nM,nM,Cl.Cn1c(=O)c2c(nc(N3CCC[C@@H](N)C3)n2Cc2ccccc2Cl)c2cccc(C(=O)O)c21,7.142667503568731
1933,CHEMBL383488,72.0,nM,nM,N#C[C@@H]1CC[C@H](C#N)N1C(=O)CNC12CC3CC(CC1C3)C2,7.142667503568731
1934,CHEMBL209981,72.0,nM,uM,Cc1ccc2c(c1)CN(C(=O)[C@@H]1CN[C@H](C(=O)N3CCCC3)C1)C2,7.142667503568731
1935,CHEMBL2206487,72.0,nM,uM,Cc1sc(C2(NC(=O)C[C@H](N)Cc3ccccc3F)CCS(=O)(=O)CC2)nc1-c1ccccc1,7.142667503568731
1936,CHEMBL196938,72.0,nM,uM,Cn1nc(C(F)(F)F)c2c1CN(C(=O)C[C@H](N)Cc1cc(F)ccc1F)CC2,7.142667503568731
1937,CHEMBL210718,73.0,nM,uM,O=C([C@@H]1CN[C@H](C(=O)N2CCCC2)C1)N1Cc2ccc(C(F)(F)F)cc2C1,7.136677139879544
1938,CHEMBL3902771,73.0,nM,uM,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(CCCC1CCN(C(=O)OC(C)C)CC1)c(=O)n2C,7.136677139879544
1939,CHEMBL474559,73.0,nM,uM,CC(C)(CC(=O)N[C@H]1C[C@@H]1c1cccc(OC(F)(F)F)c1)NCC(=O)N1CCC[C@H]1C#N,7.136677139879544
1940,CHEMBL3686734,73.0,nM,nM,CC(C)[C@H](N)C(=S)N[C@@H](C)B(O)O,7.136677139879544
1941,CHEMBL210225,73.0,nM,uM,O=C([C@@H]1CN[C@H](C(=O)N2CCCC2)C1)N1Cc2ccc(F)cc2C1,7.136677139879544
1942,CHEMBL280658,73.0,nM,nM,N[C@H](C(=O)N1CCC(F)(F)C1)C1CCCCC1,7.136677139879544
1943,CHEMBL3217160,73.0,nM,nM,Cc1ccc(-c2c(CC(=O)NCC(=O)O)c(C)nc(CC(C)C)c2CN)cc1.Cl.Cl,7.136677139879544
1944,CHEMBL373148,73.0,nM,nM,COc1cc2c(cc1OC)C(C(C)(C)C)N(C(=O)C[C@H](N)C(=O)N1CCC[C@H]1C#N)CC2,7.136677139879544
1945,CHEMBL245380,74.0,nM,uM,COc1ccc(C(=O)NC2CCC([C@H](C)[C@H](N)C(=O)N3CC[C@H](F)C3)CC2)cc1.Cl,7.130768280269024
1946,CHEMBL1683565,74.0,nM,nM,N[C@H]1CN(c2cc(NC3CC3)ncn2)C[C@@H]1N1CCCCC1=O,7.130768280269024
1947,CHEMBL207912,74.0,nM,nM,N#C[C@@H]1CC[C@H](C#N)N1C(=O)CNC12CC3CC(CC(O)(C3)C1)C2,7.130768280269024
1948,CHEMBL206792,74.0,nM,uM,CCn1cc(-c2ccc([C@H](C)[C@H](N)C(=O)N3CC[C@H](F)C3)cc2)ccc1=O.O=C(O)C(F)(F)F,7.130768280269024
1949,CHEMBL2086598,74.0,nM,nM,NC(=O)[C@@H]1CCCN1C(=O)CCCNC(=O)c1ccc(F)cc1,7.130768280269024
1950,CHEMBL3236120,74.0,nM,nM,NC[C@H]1CN(c2ccc3nc(C(F)(F)F)nn3n2)C(=O)C[C@@H]1c1cc(F)ccc1F,7.130768280269024
1951,CHEMBL2069851,74.4,nM,nM,N[C@@H](CC(=O)N1CCN(C(=O)c2cnccn2)CC1)Cc1cc(F)c(F)cc1F,7.128427064454121
1952,CHEMBL4468590,74.43,nM,nM,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1ccc(Cl)cc1C(=O)OCC)c(=O)n2C,7.128251981008129
1953,CHEMBL4436620,74.6,nM,nM,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2ccccc2C(=O)OC)c1=O,7.127261172527331
1954,CHEMBL382980,75.0,nM,nM,O=C(CNC1CCC1)N1CCC[C@H]1B(O)O,7.1249387366083
1955,CHEMBL3093921,75.0,nM,uM,N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(N)cc1,7.1249387366083
1956,CHEMBL472976,75.0,nM,uM,CC(C)(CC(=O)N[C@H]1C[C@@H]1c1cc(F)cc(F)c1)NCC(=O)N1CCC[C@H]1C#N,7.1249387366083
1957,CHEMBL182223,75.0,nM,nM,NC(CC(=O)N1CCC[C@H]1C(=O)NCc1ccc(C(=O)O)cc1)Cc1ccc(F)c(F)c1.O=C(O)C(F)(F)F,7.1249387366083
1958,CHEMBL485827,75.0,nM,nM,CC(C)(CNS(=O)(=O)c1ccccc1)NCC(=O)N1C[C@@H](F)C[C@H]1C#N,7.1249387366083
1959,CHEMBL281561,75.0,nM,nM,N[C@H](C(=O)N1CC[C@@H](F)C1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(OC(F)(F)F)cc2)CC1,7.1249387366083
1960,CHEMBL1683140,75.0,nM,uM,N[C@H](Cc1cc(F)ccc1F)C1CCN(c2cncnc2)CC1,7.1249387366083
1961,CHEMBL192425,75.0,nM,uM,CCOC(=O)c1cccc(-c2ccc([C@H](C)[C@H](N)C(=O)N3CC[C@H](F)C3)cc2)c1.O=C(O)C(F)(F)F,7.1249387366083
1962,CHEMBL1683986,75.35,nM,nM,Cl.N[C@@H](CC(=O)N1CCn2nnc(-c3ccc(C(F)(F)F)cc3)c2C1)Cc1cc(F)c(F)cc1F,7.122916743349349
1963,CHEMBL4742337,76.0,nM,uM,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(CCCN1CCN(c3nnc(-c4ccccc4)[nH]3)CC1)c(=O)n2C,7.119186407719209
1964,CHEMBL566617,76.0,nM,uM,N[C@@H](CCN1CCC[C@H]1c1nc(-c2ccccc2)co1)Cc1ccccc1F,7.119186407719209
1965,CHEMBL232845,76.0,nM,nM,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(Cl)cc1F,7.119186407719209
1966,CHEMBL2069856,76.2,nM,nM,N[C@@H](CC(=O)N1CCN(C(=O)c2cc3ccccc3o2)CC1)Cc1cc(F)c(F)cc1F,7.1180450286604
1967,CHEMBL234911,77.0,nM,uM,Cc1nc(C(=O)[C@@H]2CCCN2C(=O)CNC(C)(C)CO)no1,7.113509274827518
1968,CHEMBL557851,77.0,nM,nM,CS(=O)(=O)c1ccc(C(=O)NC[C@@H]2CCCN2C(=O)C[C@H](N)Cc2ccccc2F)cc1,7.113509274827518
1969,CHEMBL1681806,77.0,nM,nM,Cl.N[C@@H](CC(=O)N1CCSC1C(=O)NCc1ccccc1)Cc1cc(F)c(F)cc1F,7.113509274827518
1970,CHEMBL1650419,77.0,nM,uM,Cc1nc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c(=O)c1-c1ccoc1,7.113509274827518
1971,CHEMBL552071,77.0,nM,uM,N[C@H]1Cn2c(nc3cc(F)ccc32)C[C@@H]1c1cc(F)c(F)cc1F.O=C(O)C(F)(F)F,7.113509274827518
1972,CHEMBL1683499,77.0,nM,nM,CCOC(=O)C(Oc1ccc(CNC(=O)C2SCCN2C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)cc1)C(C)C.Cl,7.113509274827518
1973,CHEMBL1683134,77.0,nM,uM,N#Cc1cncc(N2CCC([C@H](N)Cc3cc(F)ccc3F)CC2)c1,7.113509274827518
1974,CHEMBL1681811,77.06,nM,nM,Cc1nnn2c1CN(C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F)CC2.Cl,7.113170995323018
1975,CHEMBL3236117,77.6,nM,nM,Cc1cc2ncc(N3C[C@H](CN)[C@@H](c4cc(F)ccc4F)CC3=O)c(C)n2n1,7.110138278741812
1976,CHEMBL250399,78.0,nM,nM,N#Cc1cc(CN2C[C@H](N)[C@H](C(=O)N3CCCC3)C2)ccc1F,7.107905397309519
1977,CHEMBL480705,78.0,nM,nM,N#C[C@@H]1C[C@H](F)CN1C(=O)CN[C@H]1[C@@H]2CN(c3ncccc3[N+](=O)[O-])C[C@@H]21,7.107905397309519
1978,CHEMBL1683141,78.0,nM,uM,COc1ncc(N2CCC([C@H](N)Cc3cc(F)ccc3F)CC2)cn1,7.107905397309519
1979,CHEMBL3952691,78.33,nM,nM,COc1ccc2ccc3c(c2c1)C[C@H](N)[C@@H](c1ccc(F)cc1F)O3,7.1060718734573936
1980,CHEMBL248838,79.0,nM,nM,N[C@H]1CN(C(=O)c2ccc3ccccc3c2)C[C@H]1C(=O)N1CCCC1,7.102372908709558
1981,CHEMBL3236119,79.0,nM,nM,NC[C@H]1CN(c2ccc3nnc(C(F)(F)F)n3n2)C(=O)C[C@@H]1c1cc(F)ccc1F,7.102372908709558
1982,CHEMBL1683500,80.0,nM,nM,CC(C)C(C(=O)O)N(C)c1ccc(CNC(=O)C2SCCN2C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)cc1.Cl,7.096910013008056
1983,CHEMBL4204176,80.0,nM,uM,N#Cc1ccccc1Cn1c(N2CCNCC2)cc(=O)n2nccc12,7.096910013008056
